,date,US Population,US Deaths,US DeathIncrease,US inICUCumulative,US inICUCurrently,US HospitalizedIncrease,US HospitalizedCurrently,US HospitalizedCumulative,US Negative,US NegativeIncrease,US OnVentilatorCumulative,US OnVentilatorCurrently,US Positive,US PositiveIncrease,US TotalTestResults,US TotalTestResultsIncrease,NC Population,NC death,NC DeathIncrease,NC HospitalizedCumulative,NC HospitalizedCurrently,NC HospitalizedIncrease,NC InIcuCumulative,NC InIcuCurrently,NC Negative,NC NegativeIncrease,NC OnVentilatorCumulative,NC OnVentilatorCurrently,NC Positive,NC PositiveIncrease,NC TotalTestResults,NC TotalTestResultsIncrease
0,2021-03-07,332031554,515151.0,842,45475.0,8134.0,726,40199.0,776361.0,74582825.0,131835,4281.0,2802.0,28756489.0,41835,363825123,1170059,10565885.0,11502.0,0.0,0.0,1179.0,0.0,0.0,309.0,0.0,0.0,0.0,0.0,872176.0,0.0,9688838.0,0.0
1,2021-03-06,332031554,514309.0,1680,45453.0,8409.0,503,41401.0,775635.0,74450990.0,143835,4280.0,2811.0,28714654.0,60015,362655064,1430992,10565885.0,11502.0,56.0,0.0,1179.0,0.0,0.0,309.0,0.0,0.0,0.0,0.0,872176.0,2027.0,9688838.0,38654.0
2,2021-03-05,332031554,512629.0,2221,45373.0,8634.0,2781,42541.0,775132.0,74307155.0,271917,4275.0,2889.0,28654639.0,68787,361224072,1744417,10565885.0,11446.0,47.0,0.0,1226.0,0.0,0.0,314.0,0.0,0.0,0.0,0.0,870149.0,2093.0,9650184.0,44487.0
3,2021-03-04,332031554,510408.0,1743,45293.0,8970.0,1530,44172.0,772351.0,74035238.0,177957,4267.0,2973.0,28585852.0,65487,359479655,1590984,10565885.0,11399.0,36.0,0.0,1290.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,868056.0,2502.0,9605697.0,44050.0
4,2021-03-03,332031554,508665.0,2449,45214.0,9359.0,2172,45462.0,770821.0,73857281.0,267001,4260.0,3094.0,28520365.0,66836,357888671,1406795,10565885.0,11363.0,75.0,0.0,1303.0,0.0,0.0,332.0,0.0,0.0,0.0,0.0,865554.0,2145.0,9561647.0,19976.0
5,2021-03-02,332031554,506216.0,1728,45084.0,9465.0,1871,46388.0,768649.0,73590280.0,255779,4257.0,3169.0,28453529.0,54248,356481876,1343519,10565885.0,11288.0,34.0,0.0,1353.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,863409.0,1239.0,9541671.0,16397.0
6,2021-03-01,332031554,504488.0,1241,44956.0,9595.0,1024,46738.0,766778.0,73334501.0,118077,4252.0,3171.0,28399281.0,48092,355138357,1154440,10565885.0,11254.0,42.0,0.0,1319.0,0.0,0.0,333.0,0.0,0.0,0.0,0.0,862170.0,3622.0,9525274.0,25289.0
7,2021-02-28,332031554,503247.0,1051,44907.0,9802.0,879,47352.0,765754.0,73216424.0,203599,4252.0,3245.0,28351189.0,54349,353983917,1408422,10565885.0,11212.0,0.0,0.0,1414.0,0.0,0.0,348.0,0.0,0.0,0.0,0.0,858548.0,0.0,9499985.0,36576.0
8,2021-02-27,332031554,502196.0,1847,44875.0,10114.0,1428,48871.0,764875.0,73012825.0,205090,4252.0,3335.0,28296840.0,71245,352575495,1655179,10565885.0,11212.0,26.0,0.0,1414.0,0.0,0.0,348.0,0.0,0.0,0.0,0.0,858548.0,2643.0,9463409.0,40943.0
9,2021-02-26,332031554,500349.0,2141,44791.0,10466.0,1868,51112.0,763447.0,72807735.0,276829,4247.0,3466.0,28225595.0,74857,350920316,1803309,10565885.0,11186.0,49.0,0.0,1465.0,0.0,0.0,367.0,0.0,0.0,0.0,0.0,855905.0,2924.0,9422466.0,60691.0
10,2021-02-25,332031554,498208.0,3138,44636.0,10846.0,2047,52669.0,761579.0,72530906.0,272209,4240.0,3567.0,28150738.0,75565,349117007,1826144,10565885.0,11137.0,63.0,0.0,1498.0,0.0,0.0,373.0,0.0,0.0,0.0,0.0,852981.0,3351.0,9361775.0,51032.0
11,2021-02-24,332031554,495070.0,2447,44534.0,11026.0,2172,54118.0,759532.0,72258697.0,245318,4227.0,3685.0,28075173.0,73258,347290863,1450666,10565885.0,11074.0,109.0,0.0,1530.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,849630.0,3346.0,9310743.0,27606.0
12,2021-02-23,332031554,492623.0,2241,44420.0,11272.0,2164,55058.0,757360.0,72013379.0,225267,4214.0,3755.0,28001915.0,69105,345840197,1193835,10565885.0,10965.0,31.0,0.0,1563.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,846284.0,1514.0,9283137.0,20738.0
13,2021-02-22,332031554,490382.0,1235,44266.0,11536.0,1305,55403.0,755196.0,71788112.0,123611,4200.0,3804.0,27932810.0,52530,344646362,1201247,10565885.0,10934.0,8.0,0.0,1567.0,0.0,0.0,383.0,0.0,0.0,0.0,0.0,844770.0,2133.0,9262399.0,35699.0
14,2021-02-21,332031554,489147.0,1287,44216.0,11862.0,997,56159.0,753891.0,71664501.0,156778,4197.0,3915.0,27880280.0,58702,343445115,1232995,10565885.0,10926.0,30.0,0.0,1647.0,0.0,0.0,402.0,0.0,0.0,0.0,0.0,842637.0,2541.0,9226700.0,34955.0
15,2021-02-20,332031554,487860.0,2160,44166.0,12120.0,1732,58222.0,752894.0,71507723.0,141790,4197.0,3932.0,27821578.0,72354,342212120,1290481,10565885.0,10896.0,76.0,0.0,1708.0,0.0,0.0,409.0,0.0,0.0,0.0,0.0,840096.0,3446.0,9191745.0,41747.0
16,2021-02-19,332031554,485700.0,2477,44085.0,12491.0,2674,59882.0,751162.0,71365933.0,224755,4187.0,4118.0,27749224.0,74676,340921639,1878033,10565885.0,10820.0,54.0,0.0,1780.0,0.0,0.0,411.0,0.0,0.0,0.0,0.0,836650.0,3227.0,9149998.0,44322.0
17,2021-02-18,332031554,483223.0,2616,43964.0,13036.0,2497,62224.0,748488.0,71141178.0,218491,4178.0,4180.0,27674548.0,66824,339043606,1345849,10565885.0,10766.0,96.0,0.0,1892.0,0.0,0.0,436.0,0.0,0.0,0.0,0.0,833423.0,3916.0,9105676.0,47256.0
18,2021-02-17,332031554,480607.0,2348,43823.0,13094.0,2857,63329.0,745991.0,70922687.0,233666,4154.0,4271.0,27607724.0,66839,337697757,1298421,10565885.0,10670.0,108.0,0.0,1954.0,0.0,0.0,446.0,0.0,0.0,0.0,0.0,829507.0,3167.0,9058420.0,22102.0
19,2021-02-16,332031554,478259.0,1353,43673.0,13607.0,2094,64457.0,743134.0,70689021.0,101102,4149.0,4415.0,27540885.0,56312,336399336,1053698,10565885.0,10562.0,61.0,0.0,1958.0,0.0,0.0,473.0,0.0,0.0,0.0,0.0,826340.0,1988.0,9036318.0,21872.0
20,2021-02-15,332031554,476906.0,1078,43553.0,13790.0,1130,65379.0,741040.0,70587919.0,143388,4143.0,4468.0,27484573.0,55077,335345638,1123560,10565885.0,10501.0,10.0,0.0,1941.0,0.0,0.0,471.0,0.0,0.0,0.0,0.0,824352.0,2458.0,9014446.0,31628.0
21,2021-02-14,332031554,475828.0,1366,43516.0,14038.0,1236,66947.0,739910.0,70444531.0,171877,4141.0,4542.0,27429496.0,72164,334222078,1439631,10565885.0,10491.0,38.0,0.0,1989.0,0.0,0.0,481.0,0.0,0.0,0.0,0.0,821894.0,3170.0,8982818.0,46585.0
22,2021-02-13,332031554,474462.0,3467,43463.0,14387.0,1805,69207.0,738674.0,70272654.0,234293,4140.0,4648.0,27357332.0,90642,332782447,1757608,10565885.0,10453.0,77.0,0.0,2101.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,818724.0,4130.0,8936233.0,46903.0
23,2021-02-12,332031554,470995.0,5427,43389.0,14766.0,2347,71471.0,736869.0,70038361.0,255983,4126.0,4849.0,27266690.0,101030,331024839,1812454,10565885.0,10376.0,82.0,0.0,2151.0,0.0,0.0,506.0,0.0,0.0,0.0,0.0,814594.0,4128.0,8889330.0,60115.0
24,2021-02-11,332031554,465568.0,3873,43291.0,15181.0,2460,74208.0,734522.0,69782378.0,260124,4113.0,4970.0,27165660.0,102417,329212385,1855929,10565885.0,10294.0,113.0,0.0,2185.0,0.0,0.0,516.0,0.0,0.0,0.0,0.0,810466.0,4568.0,8829215.0,55752.0
25,2021-02-10,332031554,461695.0,3445,43184.0,15788.0,3226,76979.0,732062.0,69522254.0,155861,4106.0,5121.0,27063243.0,95194,327356456,1382709,10565885.0,10181.0,135.0,0.0,2291.0,0.0,0.0,540.0,0.0,0.0,0.0,0.0,805898.0,3833.0,8773463.0,29670.0
26,2021-02-09,332031554,458250.0,2795,43000.0,16129.0,3144,79179.0,728836.0,69366393.0,337168,4092.0,5216.0,26968049.0,92986,325973747,1488481,10565885.0,10046.0,55.0,0.0,2374.0,0.0,0.0,558.0,0.0,0.0,0.0,0.0,802065.0,2786.0,8743793.0,24241.0
27,2021-02-08,332031554,455455.0,1309,42833.0,16174.0,1638,80055.0,725692.0,69029225.0,142156,4080.0,5260.0,26875063.0,77737,324485266,1400009,10565885.0,9991.0,8.0,0.0,2339.0,0.0,0.0,559.0,0.0,0.0,0.0,0.0,799279.0,3084.0,8719552.0,40452.0
28,2021-02-07,332031554,454146.0,1475,42779.0,16616.0,1543,81439.0,724054.0,68887069.0,208303,4079.0,5342.0,26797326.0,95994,323085257,1498808,10565885.0,9983.0,57.0,0.0,2378.0,0.0,0.0,584.0,0.0,0.0,0.0,0.0,796195.0,4674.0,8679100.0,52994.0
29,2021-02-06,332031554,452671.0,2994,42730.0,17093.0,2443,84233.0,722511.0,68678766.0,282477,4078.0,5475.0,26701332.0,114557,321586449,1888854,10565885.0,9926.0,85.0,0.0,2468.0,0.0,0.0,591.0,0.0,0.0,0.0,0.0,791521.0,4172.0,8626106.0,54563.0
30,2021-02-05,332031554,449677.0,3543,42626.0,17284.0,2940,86373.0,720068.0,68396289.0,270754,4060.0,5596.0,26586775.0,131146,319697595,1868496,10565885.0,9841.0,113.0,0.0,2523.0,0.0,0.0,599.0,0.0,0.0,0.0,0.0,787349.0,5547.0,8571543.0,60695.0
31,2021-02-04,332031554,446134.0,5212,42472.0,17918.0,3402,88668.0,717128.0,68125535.0,217496,4059.0,5732.0,26455629.0,123907,317829099,1663995,10565885.0,9728.0,150.0,0.0,2630.0,0.0,0.0,630.0,0.0,0.0,0.0,0.0,781802.0,5495.0,8510848.0,58946.0
32,2021-02-03,332031554,440922.0,3685,42323.0,18147.0,3975,91440.0,713726.0,67908039.0,224499,4044.0,5920.0,26331722.0,116960,316165104,1384881,10565885.0,9578.0,169.0,0.0,2706.0,0.0,0.0,635.0,0.0,0.0,0.0,0.0,776307.0,12079.0,8451902.0,29042.0
33,2021-02-02,332031554,437237.0,3486,42148.0,18388.0,3285,92880.0,709751.0,67683540.0,167082,4035.0,6047.0,26214762.0,117616,314780223,1385595,10565885.0,9409.0,67.0,0.0,2741.0,0.0,0.0,645.0,0.0,0.0,0.0,0.0,764228.0,2926.0,8422860.0,21451.0
34,2021-02-01,332031554,433751.0,1562,41998.0,18572.0,1766,93536.0,706466.0,67516458.0,344975,4025.0,6086.0,26097146.0,120200,313394628,1507545,10565885.0,9342.0,7.0,0.0,2781.0,0.0,0.0,636.0,0.0,0.0,0.0,0.0,761302.0,3776.0,8401409.0,45291.0
35,2021-01-31,332031554,432189.0,2059,41934.0,18968.0,2171,95013.0,704700.0,67171483.0,224593,4019.0,6291.0,25976946.0,119367,311887083,1725724,10565885.0,9335.0,48.0,0.0,2782.0,0.0,0.0,635.0,0.0,0.0,0.0,0.0,757526.0,4899.0,8356118.0,56855.0
36,2021-01-30,332031554,430130.0,2982,41872.0,19130.0,3147,97561.0,702529.0,66946890.0,232299,4016.0,6329.0,25857579.0,148824,310161359,2139579,10565885.0,9287.0,130.0,0.0,2883.0,0.0,0.0,651.0,0.0,0.0,0.0,0.0,752627.0,6168.0,8299263.0,55755.0
37,2021-01-29,332031554,427148.0,3503,41758.0,19609.0,2835,101003.0,699382.0,66714591.0,284168,4011.0,6483.0,25708755.0,167111,308021780,1955101,10565885.0,9157.0,111.0,0.0,3048.0,0.0,0.0,644.0,0.0,0.0,0.0,0.0,746459.0,6959.0,8243508.0,70192.0
38,2021-01-28,332031554,423645.0,4011,41588.0,20113.0,3500,104303.0,696547.0,66430423.0,269667,4000.0,6642.0,25541644.0,157306,306066679,1936761,10565885.0,9046.0,131.0,0.0,3238.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,739500.0,6490.0,8173316.0,62431.0
39,2021-01-27,332031554,419634.0,4077,41402.0,20497.0,4134,107444.0,693047.0,66160756.0,244553,3985.0,6806.0,25384338.0,153985,304129918,1626393,10565885.0,8915.0,139.0,0.0,3305.0,0.0,0.0,676.0,0.0,0.0,0.0,0.0,733010.0,5587.0,8110885.0,35058.0
40,2021-01-26,332031554,415557.0,3734,41205.0,20573.0,3705,108960.0,688913.0,65916203.0,377450,3976.0,6832.0,25230353.0,146448,302503525,1733799,10565885.0,8776.0,56.0,0.0,3368.0,0.0,0.0,696.0,0.0,0.0,0.0,0.0,727423.0,3978.0,8075827.0,24820.0
41,2021-01-25,332031554,411823.0,1593,41028.0,20875.0,2515,109938.0,685208.0,65538753.0,217006,3949.0,6857.0,25083905.0,133454,300769726,1630391,10565885.0,8720.0,25.0,0.0,3287.0,0.0,0.0,703.0,0.0,0.0,0.0,0.0,723445.0,4633.0,8051007.0,50620.0
42,2021-01-24,332031554,410230.0,1944,40931.0,21168.0,1909,110628.0,682693.0,65321747.0,223447,3943.0,6989.0,24950451.0,144234,299139335,1792892,10565885.0,8695.0,109.0,0.0,3303.0,0.0,0.0,713.0,0.0,0.0,0.0,0.0,718812.0,6096.0,8000387.0,55905.0
43,2021-01-23,332031554,408286.0,3591,40853.0,21657.0,6652,113609.0,680784.0,65098300.0,274547,3941.0,7110.0,24806217.0,177118,297346443,1990072,10565885.0,8586.0,122.0,0.0,3416.0,0.0,0.0,736.0,0.0,0.0,0.0,0.0,712716.0,7181.0,7944482.0,56090.0
44,2021-01-22,332031554,404695.0,3980,40687.0,22008.0,4325,116264.0,674132.0,64823753.0,284392,3919.0,7236.0,24629099.0,190915,295356371,2022028,10565885.0,8464.0,125.0,0.0,3512.0,0.0,0.0,752.0,0.0,0.0,0.0,0.0,705535.0,7436.0,7888392.0,69854.0
45,2021-01-21,332031554,400715.0,3878,40481.0,22309.0,4053,119949.0,669807.0,64539361.0,267695,3910.0,7370.0,24438184.0,186275,293334343,1933682,10565885.0,8339.0,139.0,0.0,3666.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,698099.0,7187.0,7818538.0,56443.0
46,2021-01-20,332031554,396837.0,4409,40340.0,22834.0,5105,122754.0,665754.0,64271666.0,342450,3897.0,7564.0,24251909.0,189203,291400661,1851350,10565885.0,8200.0,61.0,0.0,3740.0,0.0,0.0,803.0,0.0,0.0,0.0,0.0,690912.0,6415.0,7762095.0,37882.0
47,2021-01-19,332031554,392428.0,2141,40103.0,23054.0,3206,123910.0,660649.0,63929216.0,329847,3883.0,7688.0,24062706.0,146626,289549311,1596863,10565885.0,8139.0,56.0,0.0,3881.0,0.0,0.0,861.0,0.0,0.0,0.0,0.0,684497.0,9860.0,7724213.0,31361.0
48,2021-01-18,332031554,390287.0,1395,39973.0,23226.0,2839,123848.0,657443.0,63599369.0,192825,3865.0,7772.0,23916080.0,150792,287952448,1771268,10565885.0,8083.0,0.0,0.0,3862.0,0.0,0.0,863.0,0.0,0.0,0.0,0.0,674637.0,0.0,7692852.0,55844.0
49,2021-01-17,332031554,388892.0,2053,39864.0,23432.0,2167,124387.0,654604.0,63406544.0,277842,3860.0,7797.0,23765288.0,187218,286181180,1916756,10565885.0,8083.0,67.0,0.0,3862.0,0.0,0.0,863.0,0.0,0.0,0.0,0.0,674637.0,6811.0,7637008.0,69833.0
50,2021-01-16,332031554,386839.0,3709,39797.0,23524.0,4039,126139.0,652437.0,63128702.0,226342,3858.0,7755.0,23578070.0,218085,284264424,2116224,10565885.0,8016.0,83.0,0.0,3895.0,0.0,0.0,880.0,0.0,0.0,0.0,0.0,667826.0,7986.0,7567175.0,71081.0
51,2021-01-15,332031554,383130.0,3679,39626.0,23593.0,4000,127235.0,648398.0,62902360.0,410997,3845.0,7772.0,23359985.0,246454,282148200,2309884,10565885.0,7933.0,108.0,0.0,3916.0,0.0,0.0,861.0,0.0,0.0,0.0,0.0,659840.0,8914.0,7496094.0,69928.0
52,2021-01-14,332031554,379451.0,3915,39418.0,23891.0,3792,128947.0,644398.0,62491363.0,305894,3829.0,7878.0,23113531.0,225616,279838316,2048899,10565885.0,7825.0,80.0,0.0,3990.0,0.0,0.0,858.0,0.0,0.0,0.0,0.0,650926.0,9853.0,7426166.0,68243.0
53,2021-01-13,332031554,375536.0,4087,39248.0,23857.0,5312,130391.0,640606.0,62185469.0,237885,3811.0,7902.0,22887915.0,224491,277789417,1827396,10565885.0,7745.0,107.0,0.0,3951.0,0.0,0.0,848.0,0.0,0.0,0.0,0.0,641073.0,5098.0,7357923.0,41106.0
54,2021-01-12,332031554,371449.0,4064,39049.0,23881.0,4657,131326.0,635294.0,61947584.0,443993,3796.0,7879.0,22663424.0,218020,275962021,1944234,10565885.0,7638.0,60.0,0.0,3940.0,0.0,0.0,839.0,0.0,0.0,0.0,0.0,635975.0,6851.0,7316817.0,30153.0
55,2021-01-11,332031554,367385.0,1733,38823.0,23501.0,3045,129793.0,630637.0,61503591.0,210610,3773.0,7786.0,22445404.0,195255,274017787,1695767,10565885.0,7578.0,11.0,0.0,3843.0,0.0,0.0,811.0,0.0,0.0,0.0,0.0,629124.0,5936.0,7286664.0,59826.0
56,2021-01-10,332031554,365652.0,2068,38706.0,23640.0,2413,129223.0,627592.0,61292981.0,270382,3771.0,7878.0,22250149.0,228732,272322020,2051661,10565885.0,7567.0,142.0,0.0,3774.0,0.0,0.0,790.0,0.0,0.0,0.0,0.0,623188.0,8833.0,7226838.0,67844.0
57,2021-01-09,332031554,363584.0,3537,38607.0,23718.0,6683,130781.0,625179.0,61022599.0,290183,3767.0,7791.0,22021417.0,269368,270270359,2137700,10565885.0,7425.0,97.0,0.0,3871.0,0.0,0.0,834.0,0.0,0.0,0.0,0.0,614355.0,11581.0,7158994.0,65774.0
58,2021-01-08,332031554,360047.0,3780,38432.0,23912.0,4705,131921.0,618496.0,60732416.0,320284,3756.0,7908.0,21752049.0,295121,268132659,2146223,10565885.0,7328.0,115.0,0.0,3960.0,0.0,0.0,833.0,0.0,0.0,0.0,0.0,602774.0,10028.0,7093220.0,73607.0
59,2021-01-07,332031554,356267.0,4079,38236.0,23821.0,5312,132370.0,613791.0,60412132.0,246578,3748.0,7900.0,21456928.0,272043,265986436,1928262,10565885.0,7213.0,137.0,0.0,3960.0,0.0,0.0,826.0,0.0,0.0,0.0,0.0,592746.0,10398.0,7019613.0,64054.0
60,2021-01-06,332031554,352188.0,3902,38064.0,23708.0,6607,132474.0,608479.0,60165554.0,263088,3739.0,7946.0,21184885.0,250184,264058174,1650493,10565885.0,7076.0,80.0,0.0,3893.0,0.0,0.0,823.0,0.0,0.0,0.0,0.0,582348.0,6952.0,6955559.0,40448.0
61,2021-01-05,332031554,348286.0,3484,37841.0,23509.0,4290,131195.0,601872.0,59902466.0,480256,3718.0,7976.0,20934701.0,219075,262407681,1721007,10565885.0,6996.0,55.0,0.0,3781.0,0.0,0.0,813.0,0.0,0.0,0.0,0.0,575396.0,5285.0,6915111.0,24539.0
62,2021-01-04,332031554,344802.0,1547,37586.0,23435.0,3892,128210.0,597582.0,59422210.0,148614,3692.0,7930.0,20715626.0,179571,260686674,1512611,10565885.0,6941.0,31.0,0.0,3635.0,0.0,0.0,783.0,0.0,0.0,0.0,0.0,570111.0,5187.0,6890572.0,37920.0
63,2021-01-03,332031554,343255.0,1455,37433.0,23243.0,2226,125562.0,593690.0,59273596.0,215583,3688.0,7939.0,20536055.0,208457,259174063,1444257,10565885.0,6910.0,18.0,0.0,3576.0,0.0,0.0,776.0,0.0,0.0,0.0,0.0,564924.0,6487.0,6852652.0,45161.0
64,2021-01-02,332031554,341800.0,2406,37309.0,23133.0,3051,123614.0,591464.0,59058013.0,221792,3684.0,7910.0,20327598.0,280318,257729806,1934350,10565885.0,6892.0,144.0,0.0,3479.0,0.0,0.0,783.0,0.0,0.0,0.0,0.0,558437.0,18892.0,6807491.0,66243.0
65,2021-01-01,332031554,339394.0,2592,37196.0,23255.0,4550,125047.0,588413.0,58836221.0,192048,3681.0,7990.0,20047280.0,182906,255795456,1545537,10565885.0,6748.0,0.0,0.0,3472.0,0.0,0.0,774.0,0.0,0.0,0.0,0.0,539545.0,0.0,6741248.0,72923.0
66,2020-12-31,331511512,336802.0,3297,37066.0,23097.0,4348,125423.0,583863.0,58644173.0,262855,3672.0,8004.0,19864374.0,226246,254249919,1797220,10449445.0,6748.0,19.0,0.0,3472.0,0.0,0.0,774.0,0.0,0.0,0.0,0.0,539545.0,6715.0,6668325.0,59022.0
67,2020-12-30,331511512,333505.0,3900,36855.0,23069.0,5514,125220.0,579515.0,58381318.0,215107,3653.0,7930.0,19638128.0,229496,252452699,1583713,10449445.0,6729.0,155.0,0.0,3339.0,0.0,0.0,768.0,0.0,0.0,0.0,0.0,532830.0,8551.0,6609303.0,30528.0
68,2020-12-29,331511512,329605.0,3289,36583.0,22838.0,5261,124686.0,574001.0,58166211.0,201698,3635.0,7885.0,19408632.0,199679,250868986,1343514,10449445.0,6574.0,13.0,0.0,3377.0,0.0,0.0,761.0,0.0,0.0,0.0,0.0,524279.0,3563.0,6578775.0,19697.0
69,2020-12-28,331511512,326316.0,1490,36308.0,22579.0,3723,121202.0,568740.0,57964513.0,309721,3612.0,7948.0,19208953.0,164127,249525472,1332122,10449445.0,6561.0,12.0,0.0,3192.0,0.0,0.0,733.0,0.0,0.0,0.0,0.0,520716.0,3888.0,6559078.0,17302.0
70,2020-12-27,331511512,324826.0,1397,36164.0,22447.0,2302,118720.0,565017.0,57654792.0,204288,3604.0,7878.0,19044826.0,153540,248193350,1395240,10449445.0,6549.0,23.0,0.0,3123.0,0.0,0.0,721.0,0.0,0.0,0.0,0.0,516828.0,2898.0,6541776.0,35786.0
71,2020-12-26,331511512,323429.0,1426,36038.0,22373.0,2292,117344.0,562715.0,57450504.0,214555,3593.0,7809.0,18891286.0,190594,246798110,1974298,10449445.0,6526.0,166.0,0.0,3023.0,0.0,0.0,714.0,0.0,0.0,0.0,0.0,513930.0,19419.0,6505990.0,53246.0
72,2020-12-25,331511512,322003.0,1553,35945.0,22418.0,2047,118948.0,560423.0,57235949.0,170690,3592.0,7831.0,18700692.0,126796,244823812,1568040,10449445.0,6360.0,0.0,0.0,3043.0,0.0,0.0,696.0,0.0,0.0,0.0,0.0,494511.0,0.0,6452744.0,76094.0
73,2020-12-24,331511512,320450.0,2958,35899.0,22623.0,4289,120200.0,558376.0,57065259.0,322117,3587.0,7792.0,18573896.0,206684,243255772,2031894,10449445.0,6360.0,0.0,0.0,3043.0,0.0,0.0,696.0,0.0,0.0,0.0,0.0,494511.0,0.0,6376650.0,57913.0
74,2020-12-23,331511512,317492.0,3393,35695.0,22489.0,4795,119463.0,554087.0,56743142.0,304962,3579.0,7819.0,18367212.0,224526,241223878,1791481,10449445.0,6360.0,69.0,0.0,3043.0,0.0,0.0,696.0,0.0,0.0,0.0,0.0,494511.0,5609.0,6318737.0,44277.0
75,2020-12-22,331511512,314099.0,3137,35428.0,22213.0,4567,117777.0,549292.0,56438180.0,268046,3554.0,7830.0,18142686.0,193008,239432397,1770133,10449445.0,6291.0,51.0,0.0,3001.0,0.0,0.0,686.0,0.0,0.0,0.0,0.0,488902.0,5255.0,6274460.0,35857.0
76,2020-12-21,331511512,310962.0,1480,35178.0,21884.0,3111,115358.0,544725.0,56170134.0,439796,3539.0,7783.0,17949678.0,179406,237662264,1974590,10449445.0,6240.0,16.0,0.0,2817.0,0.0,0.0,659.0,0.0,0.0,0.0,0.0,483647.0,4479.0,6238603.0,52375.0
77,2020-12-20,331511512,309482.0,1668,35030.0,21763.0,2382,113601.0,541614.0,55730338.0,249266,3530.0,7695.0,17770272.0,197494,235687674,1821629,10449445.0,6224.0,40.0,0.0,2748.0,0.0,0.0,629.0,0.0,0.0,0.0,0.0,479168.0,6900.0,6186228.0,61346.0
78,2020-12-19,331511512,307814.0,2708,34949.0,21692.0,3429,113914.0,539232.0,55481072.0,200763,3529.0,7786.0,17572778.0,204873,233866045,1859539,10449445.0,6184.0,59.0,0.0,2846.0,0.0,0.0,634.0,0.0,0.0,0.0,0.0,472268.0,6164.0,6124882.0,69893.0
79,2020-12-18,331511512,305106.0,2866,34716.0,21745.0,5214,113955.0,535803.0,55280309.0,450795,3519.0,7786.0,17367905.0,241786,232006506,2193466,10449445.0,6125.0,60.0,0.0,2824.0,0.0,0.0,619.0,0.0,0.0,0.0,0.0,466104.0,8444.0,6054989.0,69030.0
80,2020-12-17,331511512,302240.0,3465,34485.0,21912.0,5167,114492.0,530589.0,54829514.0,246432,3504.0,7848.0,17126119.0,242970,229813040,1912697,10449445.0,6065.0,86.0,0.0,2804.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,457660.0,5786.0,5985959.0,53560.0
81,2020-12-16,331511512,298775.0,3453,34237.0,21943.0,4776,113257.0,525422.0,54583082.0,303846,3488.0,7782.0,16883149.0,234288,227900343,1839996,10449445.0,5979.0,98.0,0.0,2811.0,0.0,0.0,646.0,0.0,0.0,0.0,0.0,451874.0,5273.0,5932399.0,33769.0
82,2020-12-15,331511512,295322.0,2924,33958.0,21897.0,4430,112816.0,520646.0,54279236.0,316712,3460.0,7702.0,16648861.0,193218,226060347,1833138,10449445.0,5881.0,26.0,0.0,2735.0,0.0,0.0,643.0,0.0,0.0,0.0,0.0,446601.0,5236.0,5898630.0,36132.0
83,2020-12-14,331511512,292398.0,1357,33693.0,21458.0,3461,110573.0,516216.0,53962524.0,456078,3442.0,7699.0,16455643.0,193286,224227209,2010951,10449445.0,5855.0,32.0,0.0,2553.0,0.0,0.0,613.0,0.0,0.0,0.0,0.0,441365.0,4770.0,5862498.0,44465.0
84,2020-12-13,331511512,291041.0,1501,33494.0,21230.0,2314,109298.0,512755.0,53506446.0,299810,3432.0,7535.0,16262357.0,187251,222216258,1827310,10449445.0,5823.0,27.0,0.0,2520.0,0.0,0.0,606.0,0.0,0.0,0.0,0.0,436595.0,6819.0,5818033.0,54838.0
85,2020-12-12,331511512,289540.0,2497,33419.0,21198.0,3789,108461.0,510441.0,53206636.0,226203,3430.0,7515.0,16075106.0,226904,220388948,1919896,10449445.0,5796.0,44.0,0.0,2577.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,429776.0,6153.0,5763195.0,59779.0
86,2020-12-11,331511512,287043.0,2747,33237.0,21012.0,5411,108101.0,506652.0,52980433.0,350441,3424.0,7488.0,15848202.0,236933,218469052,1969509,10449445.0,5752.0,38.0,0.0,2514.0,0.0,0.0,583.0,0.0,0.0,0.0,0.0,423623.0,7540.0,5703416.0,63501.0
87,2020-12-10,331511512,284296.0,3132,32919.0,21024.0,4450,107300.0,501241.0,52629992.0,311589,3394.0,7444.0,15611269.0,220846,216499543,1967578,10449445.0,5714.0,53.0,0.0,2444.0,0.0,0.0,573.0,0.0,0.0,0.0,0.0,416083.0,5556.0,5639915.0,52359.0
88,2020-12-09,331511512,281164.0,3169,32720.0,20903.0,5300,106671.0,496791.0,52318403.0,378319,3376.0,7621.0,15390423.0,216728,214531965,1832545,10449445.0,5661.0,56.0,0.0,2440.0,0.0,0.0,577.0,0.0,0.0,0.0,0.0,410527.0,6495.0,5587556.0,40561.0
